RoID,fclass,Name,bridge,tunnel,ClassZn2,Shape_Leng
34191,residential,未命名,F,F,6,3.48
34192,residential,未命名,F,F,6,437.95
34193,residential,对上路,F,F,6,90.5
34194,residential,对上路,T,F,6,24.81
34195,residential,未命名,F,F,6,15.76
34196,residential,未命名,F,F,6,483.03
34197,residential,未命名,F,F,6,798.24
34198,residential,未命名,F,F,6,545.67
34199,residential,未命名,F,F,6,97.26
34200,residential,未命名,F,F,6,65.35
34201,residential,未命名,F,F,6,103
34202,residential,未命名,F,F,6,95.6
34203,residential,未命名,F,F,6,58.46
34204,residential,未命名,F,F,6,60.69
34205,residential,未命名,F,F,6,107.36
34206,residential,未命名,F,F,6,408.53
34207,residential,未命名,F,F,6,363.46
34208,residential,未命名,F,F,6,369.93
34209,residential,未命名,F,F,6,278.67
34210,residential,未命名,F,F,6,134.28
34211,residential,未命名,F,F,6,134.72
34212,residential,未命名,F,F,6,48.04
34213,residential,未命名,F,F,6,113.85
34214,residential,未命名,F,F,6,428.36
34215,residential,未命名,F,F,6,1391.53
34216,residential,未命名,F,F,6,1333.98
34217,residential,未命名,F,F,6,206.27
34218,residential,未命名,F,F,6,64.31
34219,residential,未命名,F,F,6,786
34220,residential,未命名,F,F,6,1336.8
34221,residential,未命名,F,F,6,218.46
34222,residential,未命名,F,F,6,449.31
34223,residential,未命名,F,F,6,473.84
34224,residential,未命名,F,F,6,61.39
34225,residential,未命名,F,F,6,113
34226,residential,未命名,F,F,6,377.98
34227,residential,未命名,F,F,6,68.15
34228,residential,未命名,F,F,6,48.34
34229,residential,未命名,F,F,6,1353.32
34230,residential,未命名,F,F,6,256.15
34231,residential,未命名,F,F,6,279.92
34232,residential,未命名,F,F,6,174.5
34233,residential,未命名,F,F,6,2159.27
34234,residential,未命名,F,F,6,630.07
34235,residential,未命名,F,F,6,282.56
34236,residential,未命名,F,F,6,276.69
34237,residential,未命名,F,F,6,827.39
34238,residential,未命名,F,F,6,658.89
34239,residential,未命名,F,F,6,371.97
34240,residential,未命名,F,F,6,379.51
34241,residential,未命名,F,F,6,214.64
34242,residential,未命名,F,F,6,149.98
34243,residential,未命名,F,F,6,607.73
34244,residential,未命名,F,F,6,82.38
34245,residential,未命名,F,F,6,167.77
34246,residential,未命名,F,F,6,919.32
34247,residential,未命名,F,F,6,1778.66
34248,residential,未命名,F,F,6,96.3
34249,residential,未命名,F,F,6,158.48
34250,residential,未命名,F,F,6,166.96
34251,residential,未命名,F,F,6,844.89
34252,residential,未命名,F,F,6,379.45
34253,residential,未命名,F,F,6,3189.04
34254,residential,未命名,F,F,6,194.8
34255,residential,未命名,F,F,6,1059.18
34256,residential,未命名,F,F,6,318.09
34257,residential,未命名,F,F,6,653.21
34258,residential,未命名,F,F,6,570.7
34259,residential,未命名,F,F,6,398.55
34260,residential,未命名,F,F,6,1935.79
34261,residential,未命名,F,F,6,3268.51
34262,residential,未命名,F,F,6,754.61
34263,residential,未命名,F,F,6,122.84
34264,residential,未命名,F,F,6,377.86
34265,residential,未命名,F,F,6,184.67
34266,residential,未命名,F,F,6,873.59
34267,residential,未命名,F,F,6,902.62
34268,residential,未命名,F,F,6,453.35
34269,residential,未命名,F,F,6,166.25
34270,residential,未命名,F,F,6,531.65
34271,residential,未命名,F,F,6,1636.86
34272,residential,未命名,F,F,6,611.57
34273,residential,未命名,F,F,6,1216.89
34274,residential,未命名,F,F,6,214.14
34275,residential,未命名,F,F,6,1443.74
34276,residential,未命名,F,F,6,761.9
34277,residential,未命名,F,F,6,1109.25
34278,residential,未命名,F,F,6,93.07
34279,residential,未命名,F,F,6,826.67
34280,residential,未命名,F,F,6,151.69
34281,residential,未命名,F,F,6,594.51
34282,residential,未命名,F,F,6,223.01
34283,residential,未命名,F,F,6,253.46
34284,residential,未命名,F,F,6,1221.46
34285,residential,未命名,F,F,6,361.32
34286,residential,未命名,F,F,6,254.26
34287,residential,未命名,F,F,6,748.39
34288,residential,未命名,F,F,6,316.82
34289,residential,未命名,F,F,6,160.22
34290,residential,未命名,F,F,6,90.55
34291,residential,未命名,F,F,6,600.34
34292,residential,未命名,F,F,6,28.32
34293,residential,未命名,F,F,6,514.38
34294,residential,未命名,F,F,6,433.25
34295,residential,未命名,F,F,6,784.7
34296,residential,未命名,F,F,6,267.86
34297,residential,未命名,F,F,6,495.46
34298,residential,未命名,F,F,6,447.07
34299,residential,未命名,F,F,6,428.36
34300,residential,未命名,F,F,6,1171.66
34301,residential,未命名,F,F,6,908.44
34302,residential,未命名,F,F,6,1184.01
34303,residential,未命名,F,F,6,746.58
34304,residential,未命名,F,F,6,682.19
34305,residential,未命名,F,F,6,744.31
34306,residential,未命名,F,F,6,587.12
34307,residential,未命名,F,F,6,528.95
34308,residential,未命名,F,F,6,1082.12
34309,residential,未命名,F,F,6,274.77
34310,residential,未命名,F,F,6,295.92
34311,residential,未命名,F,F,6,351.09
34312,residential,未命名,F,F,6,237.98
34313,residential,未命名,F,F,6,475.68
34314,residential,未命名,F,F,6,751.25
34315,residential,未命名,F,F,6,191.24
34316,residential,未命名,F,F,6,937.68
34317,residential,未命名,F,F,6,138.33
34318,residential,未命名,F,F,6,565.55
34319,residential,未命名,F,F,6,234.06
34320,residential,未命名,F,F,6,109.71
34321,residential,未命名,F,F,6,122.63
34322,residential,未命名,F,F,6,78.93
34323,residential,未命名,F,F,6,133.85
34324,residential,未命名,F,F,6,194.12
34325,residential,未命名,F,F,6,201.03
34326,residential,未命名,F,F,6,193.12
34327,residential,未命名,F,F,6,640.72
34328,residential,未命名,F,F,6,110.43
34329,residential,未命名,F,F,6,112.24
34330,residential,未命名,F,F,6,182.3
34331,residential,未命名,F,F,6,480.93
34332,residential,未命名,F,F,6,162.94
34333,residential,未命名,F,F,6,516.07
34334,residential,未命名,F,F,6,214.28
34335,residential,未命名,F,F,6,15.92
34336,residential,未命名,F,F,6,216.36
34337,residential,未命名,F,F,6,252.38
34338,residential,未命名,F,F,6,16.05
34339,residential,未命名,F,F,6,136.43
34340,residential,未命名,F,F,6,499.19
34341,residential,未命名,F,F,6,110.85
34342,residential,未命名,F,F,6,216.11
34343,residential,未命名,F,F,6,200.76
34344,residential,未命名,F,F,6,960.47
34345,residential,未命名,F,F,6,551.7
34346,residential,未命名,F,F,6,197.78
34347,residential,未命名,F,F,6,103.52
34348,residential,未命名,F,F,6,306.45
34349,residential,未命名,F,F,6,545.53
34350,residential,未命名,F,F,6,368.01
34351,residential,未命名,F,F,6,468.32
34352,residential,未命名,F,F,6,348.12
34353,residential,未命名,F,F,6,321.17
34354,residential,未命名,F,F,6,595.28
34355,residential,未命名,F,F,6,543.67
34356,residential,未命名,F,F,6,186.9
34357,residential,未命名,F,F,6,268.09
34358,residential,未命名,F,F,6,798.81
34359,residential,未命名,F,F,6,1023.51
34360,residential,未命名,F,F,6,700.02
34361,residential,未命名,F,F,6,1798.09
34362,residential,未命名,F,F,6,109.63
34363,residential,未命名,F,F,6,108.95
34364,residential,未命名,F,F,6,317.78
34365,residential,未命名,F,F,6,430.06
34366,residential,未命名,F,F,6,1831.32
34367,residential,未命名,F,F,6,616.21
34368,residential,未命名,F,F,6,147.41
34369,residential,未命名,F,F,6,696.13
34370,residential,未命名,F,F,6,1125.96
34371,residential,未命名,F,F,6,568.48
34372,residential,未命名,F,F,6,877.88
34373,residential,未命名,F,F,6,1042.83
34374,residential,未命名,F,F,6,543.63
34375,residential,未命名,F,F,6,377.46
34376,residential,未命名,F,F,6,646.07
34377,residential,未命名,F,F,6,266.06
34378,residential,未命名,F,F,6,440.75
34379,residential,未命名,F,F,6,422.48
34380,residential,未命名,F,F,6,255.7
34381,residential,未命名,F,F,6,503.29
34382,residential,未命名,F,F,6,851.27
34383,residential,未命名,F,F,6,587.27
34384,residential,未命名,F,F,6,189.07
34385,residential,未命名,F,F,6,1735.91
34386,residential,未命名,F,F,6,889.3
34387,residential,未命名,F,F,6,909.31
34388,residential,未命名,F,F,6,1003.13
34389,residential,未命名,F,F,6,903.71
34390,residential,未命名,F,F,6,869.01
34391,residential,未命名,F,F,6,2141.11
34392,residential,未命名,F,F,6,1135.64
34393,residential,未命名,F,F,6,2013.83
34394,residential,未命名,F,F,6,1668.9
34395,residential,未命名,F,F,6,2854.57
34396,residential,未命名,F,F,6,66.49
34397,residential,未命名,F,F,6,127.66
34398,residential,未命名,F,F,6,282.52
34399,residential,未命名,F,F,6,113.36
34400,residential,未命名,F,F,6,356.87
34401,residential,未命名,F,F,6,203.66
34402,residential,未命名,F,F,6,2064.21
34403,residential,未命名,F,F,6,193.21
34404,residential,未命名,F,F,6,207.58
34405,residential,未命名,F,F,6,1535.29
34406,residential,未命名,F,F,6,1148.04
34407,residential,未命名,F,F,6,947.21
34408,residential,未命名,F,F,6,1037.87
34409,residential,未命名,F,F,6,410.22
34410,residential,未命名,F,F,6,194.53
34411,residential,未命名,F,F,6,594.88
34412,residential,未命名,F,F,6,511.93
34413,residential,未命名,F,F,6,886.86
34414,residential,未命名,F,F,6,337.66
34415,residential,未命名,F,F,6,666.33
34416,residential,未命名,F,F,6,245.93
34417,residential,未命名,F,F,6,208.18
34418,residential,未命名,F,F,6,21.58
34419,residential,未命名,F,F,6,108.33
34420,residential,未命名,F,F,6,159.01
34421,residential,未命名,F,F,6,152.29
34422,residential,未命名,F,F,6,344.4
34423,residential,未命名,F,F,6,457.52
34424,residential,未命名,F,F,6,389.64
34425,residential,未命名,F,F,6,594.68
34426,residential,未命名,F,F,6,1242.73
34427,residential,未命名,F,F,6,892.14
34428,residential,未命名,F,F,6,1464.06
34429,residential,未命名,F,F,6,301.5
34430,residential,未命名,F,F,6,653.22
34431,residential,未命名,F,F,6,159.94
34432,residential,未命名,F,F,6,48.19
34433,residential,未命名,F,F,6,176.18
34434,residential,未命名,F,F,6,122.83
34435,residential,未命名,F,F,6,15.75
34436,residential,未命名,F,F,6,210.23
34437,residential,未命名,F,F,6,451.63
34438,residential,未命名,F,F,6,338.67
34439,residential,未命名,F,F,6,317.39
34440,residential,未命名,F,F,6,176.53
34441,residential,未命名,F,F,6,355.98
34442,residential,未命名,F,F,6,372.03
34443,residential,未命名,F,F,6,338.47
34444,residential,未命名,F,F,6,1620.83
34445,residential,未命名,F,F,6,295.63
34446,residential,未命名,F,F,6,216.06
34447,residential,未命名,F,F,6,2149.39
34448,residential,未命名,F,F,6,568.74
34449,residential,未命名,F,F,6,269.86
34450,residential,未命名,F,F,6,117.56
34451,residential,未命名,F,F,6,265.25
34452,residential,未命名,F,F,6,337.86
34453,residential,未命名,F,F,6,149.42
34454,residential,未命名,F,F,6,123.77
34455,residential,未命名,F,F,6,116.82
34456,residential,未命名,F,F,6,292.77
34457,residential,未命名,F,F,6,1110.59
34458,residential,未命名,F,F,6,1803.1
34459,residential,未命名,F,F,6,306.82
34460,residential,未命名,F,F,6,243.04
34461,residential,未命名,F,F,6,103.14
34462,residential,未命名,F,F,6,213.26
34463,residential,未命名,F,F,6,181.87
34464,residential,未命名,F,F,6,310.32
34465,residential,未命名,F,F,6,307.12
34466,residential,未命名,F,F,6,324.84
34467,residential,未命名,F,F,6,332.33
34468,residential,未命名,F,F,6,157.03
34469,residential,未命名,F,F,6,1529.92
34470,residential,未命名,F,F,6,122.51
34471,residential,未命名,F,F,6,223.12
34472,residential,未命名,F,F,6,516.03
34473,residential,未命名,F,F,6,373.27
34474,residential,未命名,F,F,6,439.23
34475,residential,未命名,F,F,6,886.95
34476,residential,未命名,F,F,6,526.18
34477,residential,未命名,F,F,6,238.21
34478,residential,未命名,F,F,6,509.89
34479,residential,未命名,F,F,6,1909.46
34480,residential,未命名,F,F,6,1093.78
34481,residential,未命名,F,F,6,70.8
34482,residential,未命名,F,F,6,68.19
34483,residential,未命名,F,F,6,454.35
34484,residential,未命名,F,F,6,437.14
34485,residential,未命名,F,F,6,171.44
34486,residential,未命名,F,F,6,934.72
34487,residential,未命名,F,F,6,150.52
34488,residential,未命名,F,F,6,167.99
34489,residential,未命名,F,F,6,132.63
34490,residential,未命名,F,F,6,243.2
34491,residential,未命名,F,F,6,855.6
34492,residential,未命名,F,F,6,151.17
34493,residential,未命名,F,F,6,313.46
34494,residential,未命名,F,F,6,1675.67
34495,residential,未命名,F,F,6,660.28
34496,residential,未命名,F,F,6,1027.56
34497,residential,未命名,F,F,6,465.27
34498,residential,未命名,F,F,6,1309.46
34499,residential,未命名,F,F,6,357.39
34500,residential,未命名,F,F,6,92.5
34501,residential,未命名,F,F,6,199.17
34502,residential,未命名,F,F,6,851.77
34503,residential,未命名,F,F,6,372.39
34504,residential,未命名,F,F,6,645.02
34505,residential,未命名,F,F,6,1006.21
34506,residential,未命名,F,F,6,761.46
34507,residential,未命名,F,F,6,207.54
34508,residential,未命名,F,F,6,275.9
34509,residential,未命名,F,F,6,79.86
34510,residential,未命名,F,F,6,32.5
34511,residential,未命名,F,F,6,601.57
34512,residential,未命名,F,F,6,595.36
34513,residential,未命名,F,F,6,524.46
34514,residential,未命名,F,F,6,2551.95
34515,residential,未命名,F,F,6,572.34
34516,residential,未命名,F,F,6,454.25
34517,residential,未命名,F,F,6,317.81
34518,residential,未命名,F,F,6,131.59
34519,residential,未命名,F,F,6,233.02
34520,residential,未命名,F,F,6,752.65
34521,residential,未命名,F,F,6,1890.38
34522,residential,未命名,F,F,6,281.06
34523,residential,未命名,F,F,6,164.57
34524,residential,未命名,F,F,6,31.8
34525,residential,未命名,F,F,6,96.86
34526,residential,未命名,F,F,6,224.56
34527,residential,未命名,F,F,6,817.85
34528,residential,未命名,F,F,6,1702.89
34529,residential,未命名,F,F,6,1044.14
34530,residential,未命名,F,F,6,240.49
34531,residential,未命名,F,F,6,959.15
34532,residential,未命名,F,F,6,2696.27
34533,residential,未命名,F,F,6,1140.46
34534,residential,未命名,F,F,6,365.81
34535,residential,未命名,F,F,6,1360.71
34536,residential,未命名,F,F,6,348.66
34537,residential,未命名,F,F,6,449.89
34538,residential,未命名,F,F,6,512.13
34539,residential,未命名,F,F,6,220.67
34540,residential,未命名,F,F,6,250.27
34541,residential,未命名,F,F,6,110.92
34542,residential,未命名,F,F,6,338.02
34543,residential,未命名,F,F,6,684.45
34544,residential,未命名,F,F,6,1752.01
34545,residential,未命名,F,F,6,713.55
34546,residential,未命名,F,F,6,1054.05
34547,residential,未命名,F,F,6,170.62
34548,residential,未命名,F,F,6,134.69
34549,residential,未命名,F,F,6,211.96
34550,residential,未命名,F,F,6,256.64
34551,residential,未命名,F,F,6,150.64
34552,residential,未命名,F,F,6,51.95
34553,residential,未命名,F,F,6,140.83
34554,residential,未命名,F,F,6,197.68
34555,residential,未命名,F,F,6,449.13
34556,residential,未命名,F,F,6,153.82
34557,residential,未命名,F,T,6,10.16
34558,residential,未命名,F,F,6,191.32
34559,residential,未命名,F,F,6,458.66
34560,residential,未命名,F,T,6,7.41
34561,residential,未命名,F,F,6,172.06
34562,residential,未命名,F,T,6,12.72
34563,residential,未命名,F,F,6,46.38
34564,residential,未命名,F,F,6,9.55
34565,residential,未命名,F,F,6,229.52
34566,residential,未命名,F,F,6,444.12
34567,residential,未命名,F,F,6,112.71
34568,residential,未命名,F,F,6,37.08
34569,residential,未命名,F,F,6,105.36
34570,residential,未命名,F,F,6,95.79
34571,residential,未命名,F,F,6,172.73
34572,residential,未命名,F,F,6,3016.48
34573,residential,未命名,F,F,6,196.85
34574,residential,未命名,F,F,6,94.92
34575,residential,未命名,F,F,6,239.43
34576,residential,未命名,F,F,6,540.88
34577,residential,未命名,F,F,6,1040.86
34578,residential,未命名,F,F,6,153
34579,residential,未命名,F,F,6,291.83
34580,residential,未命名,F,F,6,314.18
34581,residential,未命名,F,F,6,327.07
34582,residential,未命名,F,F,6,701.02
34583,residential,未命名,F,F,6,2098.09
34584,residential,未命名,F,F,6,362.67
34585,residential,未命名,F,F,6,741.12
34586,residential,未命名,F,F,6,675.56
34587,residential,未命名,F,F,6,285.44
34588,residential,未命名,F,F,6,1376.48
34589,residential,未命名,F,F,6,883.51
34590,residential,未命名,F,F,6,199.97
34591,residential,未命名,F,F,6,46.12
34592,residential,未命名,F,F,6,1364.88
34593,residential,未命名,F,F,6,199.77
34594,residential,未命名,F,F,6,2763.51
34595,residential,未命名,F,F,6,200.04
34596,residential,未命名,F,F,6,1374.7
34597,residential,未命名,F,F,6,347.3
34598,residential,未命名,F,F,6,195.76
34599,residential,未命名,F,F,6,254.7
34600,residential,未命名,F,F,6,389.77
34601,residential,未命名,F,F,6,48.61
34602,residential,未命名,F,F,6,924.71
34603,residential,未命名,F,F,6,569.3
34604,residential,未命名,F,F,6,649.76
34605,residential,未命名,T,F,6,37.94
34606,residential,未命名,F,F,6,1219.86
34607,residential,未命名,F,F,6,927.17
34608,residential,未命名,T,F,6,41.3
34609,residential,未命名,F,F,6,902.25
34610,residential,未命名,F,F,6,712.15
34611,residential,未命名,F,F,6,752.14
34612,residential,未命名,F,F,6,241.12
34613,residential,未命名,F,F,6,136.14
34614,residential,未命名,F,F,6,152.44
34615,residential,未命名,F,F,6,422.44
34616,residential,未命名,F,F,6,814.97
34617,residential,未命名,F,F,6,222.9
34618,residential,未命名,F,F,6,1557.1
34619,residential,未命名,F,F,6,450.11
34620,residential,未命名,F,F,6,1091.23
34621,residential,未命名,F,F,6,350.78
34622,residential,未命名,F,F,6,487.58
34623,residential,未命名,F,F,6,533.89
34624,residential,未命名,F,F,6,686.3
34625,residential,未命名,F,F,6,2135.94
34626,residential,未命名,F,F,6,554.85
34627,residential,未命名,F,F,6,194.07
34628,residential,未命名,F,F,6,620.53
34629,residential,未命名,F,F,6,138
34630,residential,未命名,F,F,6,192.92
34631,residential,未命名,F,F,6,163.05
34632,residential,未命名,F,F,6,528.2
34633,residential,未命名,F,F,6,173.89
34634,residential,未命名,F,F,6,885.29
34635,residential,未命名,F,F,6,308.18
34636,residential,未命名,F,F,6,207.74
34637,residential,未命名,F,F,6,178.08
34638,residential,未命名,F,T,6,13.05
34639,residential,未命名,F,F,6,623.63
34640,residential,未命名,F,F,6,62
34641,residential,未命名,F,T,6,9.48
34642,residential,未命名,F,F,6,101.21
34643,residential,未命名,F,F,6,219.61
34644,residential,未命名,F,F,6,1569.1
34645,residential,未命名,F,F,6,95.11
34646,residential,未命名,F,F,6,155.61
34647,residential,未命名,F,F,6,1552.14
34648,residential,未命名,F,F,6,335.68
34649,residential,未命名,F,F,6,15.97
34650,residential,未命名,F,F,6,1015.71
34651,residential,未命名,F,F,6,933.13
34652,residential,未命名,F,F,6,792.21
34653,residential,未命名,F,T,6,15.69
34654,residential,未命名,F,F,6,339.38
34655,residential,未命名,F,F,6,275.22
34656,residential,未命名,F,F,6,88.99
34657,residential,未命名,F,F,6,306.11
34658,residential,未命名,F,F,6,725.32
34659,residential,未命名,F,F,6,640.35
34660,residential,未命名,F,F,6,518.91
34661,residential,未命名,F,F,6,237.45
34662,residential,未命名,F,F,6,360.81
34663,residential,未命名,F,F,6,3004.11
34664,residential,未命名,F,F,6,183.45
34665,residential,未命名,F,F,6,252.16
34666,residential,未命名,F,F,6,211.31
34667,residential,未命名,F,F,6,681.11
34668,residential,未命名,F,F,6,659.02
34669,residential,未命名,F,F,6,110.37
34670,residential,未命名,F,F,6,280.62
34671,residential,未命名,F,F,6,376.22
34672,residential,未命名,F,F,6,96.8
34673,residential,未命名,F,F,6,393.02
34674,residential,未命名,F,F,6,242.97
34675,residential,未命名,F,F,6,191.8
34676,residential,未命名,F,F,6,883.58
34677,residential,未命名,F,F,6,140.98
34678,residential,未命名,F,F,6,667.31
34679,residential,未命名,F,F,6,236.72
34680,residential,西娘路,F,F,6,793.88
34681,residential,未命名,F,F,6,183.6
34682,residential,未命名,F,F,6,552.41
34683,residential,未命名,F,F,6,777.34
34684,residential,未命名,F,F,6,255.93
34685,residential,未命名,F,F,6,743.29
34686,residential,未命名,F,F,6,188.35
34687,residential,未命名,F,F,6,244.26
34688,residential,未命名,F,F,6,1142.25
34689,residential,未命名,F,F,6,808.05
34690,residential,未命名,F,F,6,417.23
34691,residential,未命名,F,F,6,957.24
34692,residential,未命名,F,F,6,754.47
34693,residential,未命名,F,F,6,1286.16
34694,residential,未命名,F,F,6,378.29
34695,residential,未命名,F,F,6,232.86
34696,residential,未命名,F,F,6,352.68
34697,residential,未命名,F,F,6,210.13
34698,residential,未命名,F,F,6,140.82
34699,residential,未命名,F,F,6,485.83
34700,residential,未命名,F,F,6,164.37
34701,residential,未命名,F,F,6,67.42
34702,residential,未命名,F,F,6,101.85
34703,residential,未命名,F,F,6,1512.41
34704,residential,未命名,F,F,6,317.23
34705,residential,未命名,F,F,6,312.32
34706,residential,未命名,F,F,6,113.13
34707,residential,未命名,F,F,6,419.35
34708,residential,未命名,F,F,6,304.5
34709,residential,未命名,F,F,6,111.05
34710,residential,未命名,F,F,6,205.9
34711,residential,未命名,F,F,6,127.36
34712,residential,未命名,F,F,6,211.2
34713,residential,未命名,F,F,6,429.53
34714,residential,未命名,F,F,6,140.73
34715,residential,未命名,F,F,6,296.04
34716,residential,未命名,F,F,6,67.45
34717,residential,未命名,F,F,6,424.56
34718,residential,未命名,F,F,6,56.99
34719,residential,未命名,F,F,6,563.95
34720,residential,未命名,F,F,6,1484.42
34721,residential,未命名,F,F,6,130.16
34722,residential,未命名,F,F,6,99.52
34723,residential,未命名,F,F,6,129.03
34724,residential,未命名,F,F,6,1291.37
34725,residential,未命名,F,F,6,2049.69
34726,residential,未命名,F,F,6,677.1
34727,residential,未命名,F,F,6,263.44
34728,residential,未命名,F,F,6,1261.8
34729,residential,未命名,F,F,6,116.06
34730,residential,未命名,F,F,6,291.35
34731,residential,未命名,F,F,6,108.76
34732,residential,未命名,F,F,6,65.47
34733,residential,未命名,F,F,6,17.04
34734,residential,未命名,F,F,6,714.92
34735,residential,未命名,F,F,6,542.43
34736,residential,未命名,F,F,6,120.07
34737,residential,未命名,F,F,6,574.19
34738,residential,未命名,F,F,6,245.98
34739,residential,未命名,F,F,6,442.86
34740,residential,未命名,F,F,6,503.36
34741,residential,未命名,F,F,6,1481.03
34742,residential,未命名,F,F,6,345.95
34743,residential,未命名,F,F,6,449.47
34744,residential,未命名,F,F,6,642.99
34745,residential,未命名,F,F,6,184.07
34746,residential,未命名,F,F,6,459.85
34747,residential,未命名,F,F,6,168.2
34748,residential,未命名,F,F,6,347.4
34749,residential,未命名,F,F,6,906.86
34750,residential,未命名,F,F,6,182.89
34751,residential,未命名,F,F,6,229.21
34752,residential,未命名,F,F,6,428.94
34753,residential,未命名,F,F,6,454.45
34754,residential,未命名,F,F,6,1407.65
34755,residential,未命名,F,F,6,354.61
34756,residential,未命名,F,F,6,247.25
34757,residential,未命名,F,F,6,591.91
34758,residential,未命名,F,F,6,292.41
34759,residential,未命名,F,F,6,397.74
34760,residential,未命名,F,F,6,618.48
34761,residential,未命名,F,F,6,258.66
34762,residential,未命名,F,F,6,298.25
34763,residential,未命名,F,T,6,13.76
34764,residential,未命名,F,F,6,151.67
34765,residential,未命名,F,F,6,47.41
34766,residential,未命名,F,F,6,307.98
34767,residential,未命名,F,F,6,441.15
34768,residential,未命名,F,F,6,80.04
34769,residential,未命名,F,F,6,342.5
34770,residential,未命名,F,F,6,292.23
34771,residential,未命名,F,F,6,126.35
34772,residential,未命名,F,T,6,12.06
34773,residential,未命名,F,F,6,302.37
34774,residential,未命名,F,F,6,103.79
34775,residential,未命名,F,F,6,240.04
34776,residential,未命名,F,F,6,215.2
34777,residential,未命名,F,F,6,451.48
34778,residential,未命名,F,F,6,539.28
34779,residential,未命名,F,T,6,23.29
34780,residential,未命名,F,F,6,311.07
34781,residential,未命名,F,F,6,240.82
34782,residential,未命名,F,T,6,12.11
34783,residential,未命名,F,F,6,103.77
34784,residential,未命名,F,T,6,13.83
34785,residential,未命名,F,F,6,1650.56
34786,residential,未命名,F,F,6,1517.14
34787,residential,未命名,F,F,6,266.65
34788,residential,未命名,F,F,6,170.11
34789,residential,未命名,F,F,6,86.45
34790,residential,未命名,F,F,6,257.61
34791,residential,未命名,F,F,6,491.7
34792,residential,未命名,F,F,6,515.19
34793,residential,未命名,F,F,6,210.97
34794,residential,未命名,F,F,6,214.89
34795,residential,未命名,F,F,6,119.91
34796,residential,未命名,F,F,6,611.04
34797,residential,未命名,F,F,6,287.66
34798,residential,未命名,F,F,6,154.61
34799,residential,未命名,F,F,6,607.85
34800,residential,未命名,F,F,6,71.61
34801,residential,未命名,F,F,6,139.57
34802,residential,未命名,F,F,6,106.28
34803,residential,未命名,F,F,6,1015.42
34804,residential,未命名,F,F,6,353.59
34805,residential,未命名,F,F,6,159.3
34806,residential,未命名,F,F,6,805.02
34807,residential,未命名,F,F,6,639.02
34808,residential,未命名,F,F,6,209.42
34809,residential,未命名,F,F,6,233.34
34810,residential,未命名,F,F,6,258.45
34811,residential,未命名,F,F,6,301.78
34812,residential,未命名,F,F,6,920.86
34813,residential,未命名,F,F,6,391.56
34814,residential,未命名,F,F,6,185.06
34815,residential,未命名,T,F,6,60.24
34816,residential,未命名,F,F,6,537.03
34817,residential,未命名,F,F,6,275.1
34818,residential,未命名,F,F,6,391.98
34819,residential,未命名,F,F,6,763.49
34820,residential,未命名,F,F,6,179.48
34821,residential,未命名,F,F,6,317.23
34822,residential,未命名,F,F,6,607.57
34823,residential,未命名,F,F,6,443.01
34824,residential,未命名,F,F,6,815.95
34825,residential,未命名,F,F,6,28.6
34826,residential,未命名,F,F,6,1349.22
34827,residential,未命名,F,F,6,646.43
34828,residential,未命名,F,F,6,201.43
34829,residential,未命名,F,F,6,463.91
34830,residential,未命名,F,F,6,156.13
34831,residential,未命名,F,F,6,371.44
34832,residential,未命名,F,F,6,1002.81
34833,residential,未命名,F,F,6,361.74
34834,residential,未命名,F,F,6,432.12
34835,residential,未命名,F,F,6,358.68
34836,residential,未命名,F,F,6,54.36
34837,residential,未命名,F,F,6,99.56
34838,residential,未命名,F,F,6,260.9
34839,residential,未命名,F,F,6,822.91
34840,residential,未命名,F,F,6,369.07
34841,residential,未命名,F,F,6,730.62
34842,residential,未命名,F,F,6,1407.14
34843,residential,未命名,F,F,6,283.97
34844,residential,未命名,F,F,6,135.34
34845,residential,未命名,F,F,6,105.41
34846,residential,未命名,F,F,6,127.81
34847,residential,未命名,F,F,6,949.58
34848,residential,未命名,F,F,6,294.27
34849,residential,未命名,F,F,6,389.5
34850,residential,未命名,F,F,6,217.93
34851,residential,未命名,F,F,6,726.62
34852,residential,未命名,F,F,6,36.84
34853,residential,未命名,F,F,6,222.86
34854,residential,未命名,F,F,6,288.57
34855,residential,未命名,F,F,6,146.44
34856,residential,未命名,F,T,6,12.32
34857,residential,未命名,F,F,6,156.55
34858,residential,未命名,F,F,6,296.58
34859,residential,未命名,F,F,6,937.09
34860,residential,未命名,F,F,6,369.75
34861,residential,未命名,F,F,6,815.32
34862,residential,未命名,F,F,6,575.04
34863,residential,未命名,F,F,6,614.64
34864,residential,未命名,F,F,6,2660.03
34865,residential,未命名,F,F,6,814.76
34866,residential,未命名,F,F,6,212.71
34867,residential,未命名,F,F,6,1056.04
34868,residential,未命名,F,F,6,330.93
34869,residential,未命名,F,F,6,683.03
34870,residential,未命名,F,F,6,929.3
34871,residential,未命名,F,F,6,18.5
34872,residential,未命名,F,F,6,190.98
34873,residential,未命名,F,F,6,1242.02
34874,residential,未命名,F,F,6,90.14
34875,residential,未命名,T,F,6,49.45
34876,residential,未命名,F,F,6,242.81
34877,residential,未命名,F,F,6,55.71
34878,residential,未命名,F,F,6,118.68
34879,residential,未命名,F,F,6,203.09
34880,residential,未命名,F,F,6,114.97
34881,residential,未命名,F,F,6,21.92
34882,residential,未命名,F,F,6,325.08
34883,residential,未命名,F,F,6,1690.03
34884,residential,未命名,F,F,6,247.24
